id,label
603,0
604,0
605,0
606,0
607,1
608,1
609,0
610,1
611,0
612,1
613,0
614,0
615,0
616,1
617,1
618,0
619,0
620,1
621,0
622,0
623,0
624,0
625,0
626,1
627,0
628,0
629,1
630,1
631,1
632,1
633,1
634,0
635,1
636,1
637,1
638,0
639,0
640,0
641,1
642,0
643,1
644,1
645,0
646,0
647,0
648,0
649,0
650,1
651,1
652,1
653,0
654,1
655,1
656,1
657,1
658,1
659,0
660,0
661,1
662,0
663,0
664,0
665,0
666,0
667,1
668,1
669,1
670,1
671,0
672,0
673,0
674,0
675,1
676,1
677,0
678,0
679,1
680,0
681,1
682,0
683,0
684,1
685,1
686,1
687,1
688,1
689,0
690,1
691,1
692,0
693,0
694,1
695,1
696,0
697,0
698,0
699,0
700,1
701,0
702,0
703,0
704,0
705,1
706,1
707,1
708,1
709,1
710,1
711,0
712,1
713,1
714,0
715,1
716,1
717,0
718,1
719,1
720,0
721,0
722,0
723,1
724,1
725,1
726,0
727,1
728,0
729,0
730,1
731,1
732,1
733,0
734,0
735,1
736,1
737,0
738,1
739,1
740,0
741,0
742,1
743,1
744,0
745,1
746,1
747,1
748,0
749,0
750,1
751,0
752,1
753,0
754,0
755,0
756,0
757,1
758,0
759,0
760,1
761,1
762,0
763,1
764,0
765,1
766,1
767,1
768,1
769,1
770,1
771,0
772,1
773,1
774,0
775,0
776,0
777,1
778,0
779,1
780,1
781,1
782,0
783,1
784,1
785,0
786,1
787,0
788,0
789,1
790,1
791,1
792,1
793,1
794,1
795,0
796,1
797,1
798,1
799,0
800,1
801,0
802,0
803,0
804,0
805,1
806,1
807,1
808,1
809,1
810,1
811,0
812,1
813,0
814,1
815,1
816,1
817,0
818,1
819,1
820,0
821,1
822,0
823,1
824,0
825,0
826,1
827,0
828,1
829,1
830,0
831,0
832,1
833,1
834,1
835,1
836,0
837,1
838,0
839,1
840,0
841,0
842,1
843,0
844,1
845,1
846,1
847,0
848,1
849,0
850,0
851,1
852,0
853,1
854,1
855,0
856,0
857,1
858,1
859,0
860,0
861,1
862,1
863,1
864,1
865,1
866,1
867,0
868,0
869,0
870,1
871,1
872,0
873,1
874,1
875,0
876,1
877,0
878,1
879,1
880,0
881,0
882,1
883,1
884,1
885,1
886,0
887,1
888,0
889,0
890,1
891,1
892,1
893,1
894,0
895,0
896,0
897,0
898,0
899,1
900,1
901,1
902,1
903,1
904,1
905,0
906,0
907,1
908,1
909,0
910,0
911,0
912,1
913,1
914,0
915,1
916,1
917,0
918,1
919,0
920,0
921,0
922,1
923,1
924,0
925,0
926,0
927,0
928,0
929,0
930,1
931,0
932,0
933,0
934,1
935,1
936,0
937,0
938,0
939,1
940,1
941,0
942,0
943,0
944,1
945,1
946,1
947,0
948,0
949,1
950,1
951,0
952,0
953,1
954,0
955,1
956,1
957,1
958,1
959,0
960,1
961,0
962,1
963,1
964,1
965,0
966,1
967,0
968,1
969,1
970,1
971,1
972,1
973,0
974,1
975,0
976,0
977,0
978,0
979,1
980,1
981,1
982,1
983,1
984,1
985,0
986,0
987,0
988,0
989,1
990,0
991,0
992,1
993,1
994,0
995,1
996,0
997,1
998,1
999,0
1000,1
1001,0
1002,1
1003,1
1004,1
1005,0
1006,1
1007,1
1008,0
1009,1
1010,1
1011,0
1012,1
1013,0
1014,1
1015,0
1016,0
1017,0
1018,1
1019,1
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,1
1033,1
1034,1
1035,0
1036,1
1037,1
1038,1
1039,0
1040,1
1041,0
1042,1
1043,0
1044,1
1045,1
1046,0
1047,0
1048,1
1049,0
1050,0
1051,0
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,0
1061,0
1062,0
1063,0
1064,0
1065,0
1066,1
1067,1
1068,1
1069,0
1070,1
1071,0
1072,1
1073,0
1074,1
1075,1
1076,0
1077,1
1078,0
1079,1
1080,1
1081,1
1082,1
1083,1
1084,0
1085,0
1086,1
1087,1
1088,0
1089,1
1090,0
1091,1
1092,0
1093,1
1094,1
1095,1
1096,1
1097,0
1098,0
1099,0
1100,1
1101,1
1102,0
1103,0
1104,0
1105,1
1106,1
1107,0
1108,1
1109,0
1110,0
1111,0
1112,0
1113,0
1114,1
1115,1
1116,1
1117,0
1118,0
1119,0
1120,0
1121,1
1122,1
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,1
1130,1
1131,1
1132,0
1133,0
1134,0
1135,0
1136,1
1137,0
1138,0
1139,1
1140,0
1141,0
1142,0
1143,0
1144,1
1145,1
1146,1
1147,1
1148,0
1149,1
1150,0
1151,1
1152,0
1153,0
1154,1
1155,1
1156,0
1157,1
1158,1
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,1
1166,1
1167,1
1168,0
1169,1
1170,1
1171,0
1172,1
1173,1
1174,1
1175,1
1176,0
1177,0
1178,0
1179,1
1180,1
1181,0
1182,1
1183,1
1184,1
1185,0
1186,1
1187,0
1188,1
1189,1
1190,0
1191,1
1192,0
1193,0
1194,0
1195,1
1196,0
1197,1
1198,0
1199,0
1200,1
1201,1
1202,0
1203,1
1204,0
1205,1
1206,0
1207,1
1208,0
1209,0
1210,1
1211,1
1212,0
1213,0
1214,1
1215,1
1216,1
1217,1
1218,0
1219,1
1220,0
1221,0
1222,1
1223,1
1224,1
1225,0
1226,0
1227,1
1228,0
1229,0
1230,0
1231,1
1232,1
1233,0
1234,0
1235,1
1236,1
1237,1
1238,1
1239,0
1240,0
1241,1
1242,1
1243,0
1244,0
1245,1
1246,0
1247,0
1248,1
1249,0
1250,1
1251,0
1252,0
1253,1
1254,0
1255,0
1256,0
1257,1
1258,0
1259,0
1260,0
1261,1
1262,0
1263,1
1264,0
1265,0
1266,0
1267,1
1268,0
1269,1
1270,0
1271,1
1272,1
1273,1
1274,0
1275,1
1276,1
1277,0
1278,0
1279,1
1280,1
1281,0
1282,0
1283,1
1284,1
1285,0
1286,1
1287,0
1288,0
1289,1
1290,1
1291,0
1292,1
1293,0
1294,1
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,1
1302,0
1303,0
1304,1
1305,1
1306,1
1307,0
1308,1
1309,0
1310,0
1311,0
1312,1
1313,0
1314,1
1315,1
1316,0
1317,1
1318,1
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,1
1328,1
1329,1
1330,0
1331,0
1332,1
1333,1
1334,1
1335,0
1336,0
1337,0
1338,0
1339,0
1340,1
1341,0
1342,1
1343,1
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,1
1351,1
1352,0
1353,1
1354,0
1355,0
1356,1
1357,0
1358,1
1359,0
1360,1
1361,0
1362,0
1363,0
1364,0
1365,0
1366,1
1367,0
1368,0
1369,1
1370,0
1371,1
1372,1
1373,1
1374,1
1375,0
1376,1
1377,1
1378,1
1379,0
1380,1
1381,1
1382,1
1383,0
1384,1
1385,1
1386,1
1387,1
1388,0
1389,1
1390,0
1391,0
1392,0
1393,1
1394,0
1395,1
1396,0
1397,0
1398,0
1399,1
1400,1
1401,1
1402,1
1403,0
1404,0
1405,1
1406,0
1407,0
1408,0
1409,1
1410,0
1411,1
1412,0
1413,0
1414,1
1415,0
1416,0
1417,0
1418,0
1419,0
1420,1
1421,1
1422,0
1423,0
1424,1
1425,0
1426,0
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,0
1439,0
1440,0
1441,0
1442,1
1443,1
1444,1
1445,1
1446,0
1447,0
1448,0
1449,1
1450,0
1451,0
1452,1
1453,0
1454,0
1455,0
1456,0
1457,1
1458,1
1459,0
1460,1
1461,0
1462,0
1463,0
1464,0
1465,1
1466,0
1467,0
1468,1
1469,1
1470,1
1471,1
1472,0
1473,0
1474,0
1475,0
1476,1
1477,1
1478,0
1479,1
1480,0
1481,1
1482,1
1483,1
1484,0
1485,0
1486,1
1487,0
1488,0
1489,0
1490,1
1491,0
1492,0
1493,1
1494,0
1495,1
1496,1
1497,1
1498,1
1499,0
1500,0
1501,1
1502,0
1503,0
1504,1
1505,0
1506,1
1507,0
1508,1
1509,1
1510,0
1511,0
1512,1
1513,0
1514,0
1515,1
1516,1
1517,0
1518,0
1519,1
1520,0
1521,1
1522,0
1523,0
1524,0
1525,1
1526,1
1527,0
1528,0
1529,1
1530,1
1531,1
1532,0
1533,0
1534,0
1535,0
1536,1
1537,1
1538,1
1539,0
1540,0
1541,1
1542,1
1543,0
1544,1
1545,0
1546,1
1547,1
1548,0
1549,1
1550,0
1551,0
1552,0
1553,1
1554,1
1555,0
1556,0
1557,1
1558,0
1559,0
1560,0
1561,0
1562,1
1563,1
1564,1
1565,0
1566,0
1567,0
1568,1
1569,1
1570,0
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,0
1579,0
1580,1
1581,1
1582,0
1583,1
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,1
1591,1
1592,0
1593,1
1594,1
1595,0
1596,1
1597,0
1598,1
1599,1
1600,1
1601,0
1602,1
1603,0
1604,0
1605,1
1606,0
1607,0
1608,0
1609,1
1610,1
1611,0
1612,1
1613,0
1614,0
1615,0
1616,0
1617,1
1618,0
1619,1
1620,1
1621,0
1622,0
1623,0
1624,0
1625,1
1626,0
1627,0
1628,1
1629,1
1630,1
1631,0
1632,1
1633,1
1634,1
1635,1
1636,0
1637,1
1638,1
1639,1
1640,1
1641,0
1642,1
1643,1
1644,1
1645,1
1646,0
1647,1
1648,0
1649,0
1650,1
1651,0
1652,1
1653,1
1654,1
1655,1
1656,0
1657,0
1658,1
1659,1
1660,0
1661,0
1662,1
1663,0
1664,0
1665,0
1666,0
1667,1
1668,0
1669,1
1670,0
1671,1
1672,1
1673,0
1674,0
1675,0
1676,1
1677,1
1678,1
1679,0
1680,0
1681,0
1682,1
1683,0
1684,1
1685,1
1686,1
1687,1
1688,1
1689,0
1690,1
1691,1
1692,1
1693,1
1694,0
1695,0
1696,1
1697,0
1698,0
1699,0
1700,0
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,0
1708,1
1709,0
1710,0
1711,1
1712,0
1713,0
1714,1
1715,1
1716,1
1717,1
1718,0
1719,1
1720,1
1721,0
1722,1
1723,0
1724,0
1725,1
1726,1
1727,1
1728,1
1729,0
1730,1
1731,0
1732,1
1733,1
1734,0
1735,0
1736,0
1737,1
1738,0
1739,1
1740,0
1741,0
1742,1
1743,1
1744,1
1745,0
1746,1
1747,0
1748,0
1749,0
1750,0
1751,1
1752,0
1753,1
1754,0
1755,1
1756,0
1757,0
1758,1
1759,1
1760,0
1761,1
1762,1
1763,0
1764,1
1765,0
1766,1
1767,1
1768,1
1769,1
1770,0
1771,0
1772,0
1773,1
1774,0
1775,0
1776,1
1777,0
1778,0
1779,0
1780,0
1781,1
1782,1
1783,0
1784,0
1785,0
1786,1
1787,1
1788,1
1789,1
1790,0
1791,1
1792,0
1793,0
1794,1
1795,0
1796,0
1797,1
1798,0
1799,0
1800,1
1801,1
1802,0
1803,1
1804,0
1805,0
1806,0
1807,1
1808,0
1809,1
1810,1
1811,1
1812,0
1813,1
1814,1
1815,0
1816,1
1817,1
1818,0
1819,1
1820,0
1821,1
1822,0
1823,0
1824,0
1825,1
1826,1
1827,0
1828,1
1829,1
1830,0
1831,1
1832,1
1833,0
1834,0
1835,0
1836,0
1837,1
1838,1
1839,0
1840,1
1841,1
1842,1
1843,1
1844,0
1845,1
1846,1
1847,0
1848,1
1849,1
1850,1
1851,1
1852,0
1853,1
1854,0
1855,1
1856,1
1857,0
1858,0
1859,1
1860,1
1861,0
1862,0
1863,1
1864,0
1865,1
1866,1
1867,0
1868,0
1869,0
1870,0
1871,1
1872,1
1873,1
1874,1
1875,0
1876,1
1877,1
1878,1
1879,0
1880,0
1881,1
1882,1
1883,0
1884,1
1885,0
1886,0
1887,0
1888,1
1889,0
1890,0
1891,1
1892,1
1893,0
1894,0
1895,1
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,1
1904,1
1905,1
1906,1
1907,0
1908,1
1909,1
1910,1
1911,0
1912,1
1913,0
1914,1
1915,1
1916,1
1917,1
1918,0
1919,1
1920,0
1921,0
1922,1
1923,0
1924,0
1925,1
1926,0
1927,0
1928,1
1929,0
1930,1
1931,0
1932,1
1933,1
1934,0
1935,0
1936,0
1937,1
1938,1
1939,1
1940,1
1941,1
1942,0
1943,0
1944,0
1945,0
1946,0
1947,1
1948,1
1949,1
1950,1
1951,0
1952,0
1953,0
1954,1
1955,0
1956,1
1957,0
1958,0
1959,0
1960,0
1961,0
1962,1
1963,0
1964,0
1965,0
1966,1
1967,0
1968,1
1969,0
1970,1
1971,0
1972,1
1973,0
1974,0
1975,0
1976,0
1977,1
1978,0
1979,1
1980,1
1981,1
1982,0
1983,1
1984,1
1985,0
1986,1
1987,1
1988,0
1989,1
1990,1
1991,1
1992,0
1993,0
1994,1
1995,0
1996,1
1997,1
1998,1
1999,0
2000,1
2001,1
2002,1
2003,0
2004,1
2005,1
2006,0
2007,1
2008,1
2009,1
2010,1
2011,1
2012,0
2013,0
2014,0
2015,1
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,1
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,1
2034,0
2035,1
2036,0
2037,1
2038,1
2039,0
2040,1
2041,1
2042,1
2043,0
2044,0
2045,1
2046,1
2047,0
2048,0
2049,0
2050,1
2051,0
2052,1
2053,0
2054,1
2055,1
2056,1
2057,1
2058,0
2059,1
2060,1
2061,1
2062,1
2063,1
2064,1
2065,1
2066,0
2067,1
2068,0
2069,1
2070,1
2071,1
2072,0
2073,0
2074,0
2075,0
2076,0
2077,1
2078,1
2079,0
2080,1
2081,1
2082,0
2083,1
2084,1
2085,1
2086,1
2087,0
2088,0
2089,0
2090,0
2091,1
2092,1
2093,0
2094,1
2095,1
2096,0
2097,0
2098,0
2099,1
2100,0
2101,1
2102,1
2103,1
2104,1
2105,0
2106,0
2107,1
2108,0
2109,1
2110,1
2111,1
2112,0
2113,0
2114,1
2115,0
2116,0
2117,1
2118,0
2119,1
2120,1
2121,1
2122,1
2123,1
2124,1
2125,1
2126,1
2127,0
2128,0
2129,1
2130,0
2131,0
2132,0
2133,0
2134,1
2135,1
2136,1
2137,0
2138,1
2139,0
2140,1
2141,0
2142,0
2143,1
2144,0
2145,1
2146,1
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,1
2155,1
2156,0
2157,1
2158,1
2159,0
2160,1
2161,0
2162,0
2163,1
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,1
2172,0
2173,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2181,0
2182,1
2183,0
2184,1
2185,1
2186,1
2187,0
2188,0
2189,1
2190,0
2191,0
2192,0
2193,1
2194,1
2195,0
2196,1
2197,1
2198,1
2199,0
2200,0
2201,1
2202,1
2203,0
2204,1
2205,0
2206,0
2207,0
2208,0
2209,1
2210,1
2211,1
2212,1
2213,0
2214,1
2215,1
2216,1
2217,1
2218,0
2219,0
2220,1
2221,1
2222,1
2223,1
2224,0
2225,0
2226,1
2227,0
2228,1
2229,1
2230,1
2231,0
2232,1
2233,0
2234,1
2235,0
2236,1
2237,0
2238,1
2239,0
2240,1
2241,1
2242,0
2243,0
2244,1
2245,0
2246,1
2247,0
2248,0
2249,1
2250,1
2251,0
2252,0
2253,1
2254,0
2255,1
2256,0
2257,0
2258,1
2259,1
2260,1
2261,1
2262,0
2263,1
2264,0
2265,0
2266,0
2267,1
2268,0
2269,0
2270,0
2271,1
2272,1
2273,0
2274,0
2275,1
2276,1
2277,0
2278,0
2279,0
2280,1
2281,1
2282,0
2283,0
2284,1
2285,1
2286,1
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,1
2295,1
2296,0
2297,1
2298,0
2299,0
2300,1
2301,1
2302,0
2303,0
2304,1
2305,1
2306,1
2307,0
2308,1
2309,0
2310,1
2311,1
2312,0
2313,1
2314,0
2315,0
2316,1
2317,0
2318,0
2319,1
2320,1
2321,0
2322,1
2323,0
2324,1
2325,1
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,1
2334,1
2335,0
2336,1
2337,0
2338,0
2339,1
2340,1
2341,0
2342,1
2343,0
2344,0
2345,1
2346,0
2347,0
2348,0
2349,0
2350,1
2351,1
2352,0
2353,0
2354,0
2355,1
2356,0
2357,1
2358,1
2359,1
2360,0
2361,0
2362,1
2363,0
2364,0
2365,1
2366,1
2367,0
2368,1
2369,0
2370,0
2371,0
2372,1
2373,1
2374,1
2375,0
2376,1
2377,0
2378,1
2379,0
2380,0
2381,1
2382,0
2383,1
2384,1
2385,1
2386,1
2387,0
2388,1
2389,1
2390,0
2391,1
2392,0
2393,1
2394,0
2395,0
2396,0
2397,0
2398,1
2399,0
2400,1
2401,0
2402,1
2403,1
2404,1
2405,0
2406,1
2407,0
2408,0
2409,1
2410,0
2411,0
2412,1
2413,0
2414,0
2415,0
2416,1
2417,0
2418,0
2419,0
2420,1
2421,0
2422,1
2423,0
2424,0
2425,0
2426,0
2427,0
2428,1
2429,0
2430,1
2431,1
2432,1
2433,1
2434,0
2435,0
2436,0
2437,1
2438,1
2439,0
2440,0
2441,1
2442,1
2443,0
2444,1
2445,1
2446,0
2447,1
2448,1
2449,0
2450,1
2451,1
2452,1
2453,0
2454,0
2455,0
2456,1
2457,1
2458,0
2459,1
2460,0
2461,0
2462,1
2463,0
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,1
2473,0
2474,1
2475,0
2476,1
2477,0
2478,1
2479,0
2480,0
2481,1
2482,1
2483,1
2484,1
2485,0
2486,0
2487,1
2488,0
2489,1
2490,1
2491,1
2492,0
2493,0
2494,1
2495,0
2496,0
2497,0
2498,1
2499,0
2500,0
2501,0
2502,0
2503,0
2504,1
2505,1
2506,1
2507,1
2508,0
2509,1
2510,1
2511,1
2512,0
2513,0
2514,1
2515,1
2516,0
2517,0
2518,1
2519,0
2520,1
2521,1
2522,0
2523,1
2524,0
2525,1
2526,0
2527,1
2528,0
2529,1
2530,0
2531,0
2532,1
2533,1
2534,0
2535,0
2536,0
2537,1
2538,0
2539,1
2540,0
2541,1
2542,0
2543,1
2544,1
2545,0
2546,1
2547,1
2548,0
2549,0
2550,0
2551,0
2552,1
2553,0
2554,0
2555,1
2556,1
2557,0
2558,0
2559,1
2560,1
2561,1
2562,1
2563,0
2564,0
2565,0
2566,1
2567,0
2568,1
2569,1
2570,1
2571,0
2572,0
2573,1
2574,0
2575,1
2576,0
2577,1
2578,0
2579,1
2580,0
2581,1
2582,1
2583,1
2584,0
2585,0
2586,0
2587,0
2588,0
2589,1
2590,1
2591,0
2592,0
2593,0
2594,1
2595,0
2596,0
2597,0
2598,1
2599,1
2600,1
2601,1
2602,1
2603,0
2604,0
2605,1
2606,1
2607,0
2608,0
2609,1
2610,0
2611,0
2612,1
2613,1
2614,1
2615,0
2616,1
2617,1
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,1
2625,0
2626,1
2627,1
2628,1
2629,1
2630,0
2631,0
2632,0
2633,1
2634,1
2635,1
2636,0
2637,0
2638,1
2639,0
2640,0
2641,1
2642,1
2643,1
2644,1
2645,1
2646,0
2647,0
2648,1
2649,0
2650,0
2651,1
2652,0
2653,0
2654,1
2655,0
2656,1
2657,1
2658,0
2659,1
2660,0
2661,1
2662,0
2663,1
2664,1
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,1
2672,0
2673,1
2674,0
2675,0
2676,0
2677,1
2678,1
2679,1
2680,1
2681,0
2682,1
2683,1
2684,1
2685,0
2686,0
2687,0
2688,0
2689,1
2690,0
2691,1
2692,1
2693,0
2694,0
2695,1
2696,0
2697,1
2698,0
2699,0
2700,1
2701,0
2702,1
2703,0
2704,1
2705,0
2706,0
2707,0
2708,0
2709,1
2710,1
2711,0
2712,1
2713,0
2714,1
2715,0
2716,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,0
2724,1
2725,0
2726,0
2727,1
2728,0
2729,0
2730,1
2731,0
2732,1
2733,0
2734,0
2735,0
2736,0
2737,1
2738,1
2739,1
2740,1
2741,0
2742,0
2743,1
2744,1
2745,1
2746,0
2747,0
2748,1
2749,0
2750,0
2751,1
2752,1
2753,0
2754,0
2755,1
2756,1
2757,1
2758,0
2759,1
2760,0
2761,0
2762,0
2763,1
2764,0
2765,0
2766,1
2767,1
2768,1
2769,0
2770,1
2771,1
2772,1
2773,0
2774,1
2775,1
2776,1
2777,1
2778,1
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,1
2787,1
2788,1
2789,1
2790,0
2791,1
2792,1
2793,0
2794,0
2795,1
2796,1
2797,0
2798,1
2799,0
2800,1
2801,1
2802,1
2803,0
2804,1
2805,0
2806,1
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,1
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,1
2821,0
2822,1
2823,0
2824,1
2825,0
2826,1
2827,1
2828,0
2829,1
2830,1
2831,0
2832,1
2833,1
2834,1
2835,1
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,1
2856,1
2857,0
2858,0
2859,0
2860,1
2861,1
2862,1
2863,0
2864,1
2865,0
2866,0
2867,1
2868,1
2869,0
2870,1
2871,1
2872,0
2873,0
2874,0
2875,1
2876,1
2877,1
2878,1
2879,1
2880,0
2881,1
2882,1
2883,0
2884,1
2885,1
2886,0
2887,0
2888,0
2889,1
2890,1
2891,1
2892,1
2893,0
2894,1
2895,1
2896,0
2897,0
2898,1
2899,1
2900,1
2901,0
2902,0
2903,0
2904,1
2905,1
2906,0
2907,1
2908,0
2909,0
2910,1
2911,1
2912,1
2913,1
2914,0
2915,0
2916,1
2917,0
2918,0
2919,1
2920,0
2921,0
2922,0
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,0
2930,0
2931,1
2932,0
2933,0
2934,0
2935,0
2936,1
2937,0
2938,0
2939,1
2940,1
2941,0
2942,0
2943,0
2944,0
2945,1
2946,1
2947,0
2948,1
2949,1
2950,1
2951,1
2952,1
2953,0
2954,0
2955,0
2956,1
2957,0
2958,1
2959,0
2960,0
2961,1
2962,0
2963,0
2964,1
2965,0
2966,0
2967,0
2968,0
2969,1
2970,0
2971,1
2972,1
2973,0
2974,1
2975,1
2976,0
2977,0
2978,0
2979,0
2980,0
2981,1
2982,1
2983,0
2984,1
2985,0
2986,0
2987,0
2988,1
2989,0
2990,1
2991,0
2992,1
2993,0
2994,0
2995,0
2996,1
2997,0
2998,1
